inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,2,0.9193223807999839,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,2,0.9030183295999863,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,8,5.0,2,0.9069780607999856,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,8,5.0,2,0.9030173055999865,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,4,1.650002988801066,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,4,1.1281288640006473,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,4,1.648320569601082,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,4,1.1274045120006555,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,4,1.178579699200105,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,4,5.0,4,0.9720175103999866,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
